index,nmod,symbol,smod,cplx_index,z_time_phase,z_time_norm,z_time,z_carrier,zeta_symbol,psi_v,psi_v_z,z_log_scat,z_carrier_information,z_time_norm_phase,is_symbol_prime,is_n_prime,is_symbol_fibo,is_n_fibo
468,0,0,0,(0.33333333333333337-9.797174393178826e-16j),(-1835.620950937307-387.13269621670713j),(234.5+406.1659143749017j),(-0.16698790312205297-0.18605117632226847j),(154.0880876058744+72.94134302009111j),(1+0j),(0.43333333333333335-9.797174393178826e-16j),(154.1880876058744+72.94134302009111j),(0.8876516946565+0j),8.58849800490154,(414.6043344538334+219.23559440038542j),0,0,0,0
469,1,1,1,(0.32901675421263826+0.05347042695258321j),(-1757.916396764776-666.4307480793082j),(235+407.03193977868614j),(-0.19363087181943306-0.1581362876712562j),(179.06014871502072+62.13426406620413j),(0.9870502626379128+0.16041128085776024j),(0.42772178047642956+0.06951155503835924j),(179.1588537412845+62.150305194289906j),(0.876459497864551+0.14243853225534997j),8.58849800490154,(374.66830808142674+283.7669094862851j),0,0,0,0
470,2,2,2,(0.31617881398238235+0.10555599793382278j),(-1637.8923194447073-931.0020139097642j),(235.5+407.89796518247056j),(-0.21566050354865748-0.12645373544952912j),(199.8633716637183+49.79519723757638j),(0.9485364419471455+0.3166679938014725j),(0.4110324581770969+0.13722279731397002j),(199.95822530791304+49.82686403695653j),(0.8425510633128224+0.28128487540960084j),8.58849800490154,(324.75049248827065+341.1423714941052j),1,0,0,0
471,3,3,3,(0.2951520085510719+0.1549077240145859j),(-1478.23637774617-1174.4620945385516j),(236+408.76399058625503j),(-0.23255193306744598-0.09175836979041278j),(215.98260783639046+36.21225392624708j),(0.8854560256532099+0.4647231720437685j),(0.3836976111163929+0.20138004121896277j),(216.07115343895578+36.258726243451456j),(0.7867893395898241+0.4129389004436093j),8.58849800490154,(266.11602930144755+389.8284994056072j),1,0,0,0
472,4,4,4,(0.2664809211345016+0.20024742141265808j),(-1282.5949714470562-1390.9040726156227j),(236.5+409.63001599003945j),(-0.24390271496245935-0.054876822374671765j),(227.01245195130903+21.704551008099518j),(0.7994427634035012+0.6007422642379788j),(0.34642519747485173+0.26032164783645595j),(227.09239622764937+21.764625234523315j),(0.7106041466083439+0.5339843745573188j),8.58849800490154,(200.2638565223662+428.51299603487587j),0,0,0,0
473,5,5,5,(0.23090811783653303+0.24040081578127165j),(-1055.4901161189619-1575.0417819141117j),(237+410.4960413938239j),(-0.24944241208056583-0.01668781158298419j),(232.6674098681478+6.614715022102039j),(0.6927243535095995+0.7212024473438144j),(0.300180553187493+0.3125210605156531j),(232.73668230349875+6.68683526683642j),(0.6159555117359097+0.6412776168012891j),8.58849800490154,(128.8884077876293+456.1400863089827j),1,0,0,0
474,6,6,6,(0.18935491557705394+0.2743279552978841j),(-802.2150212561422-1722.3388341644647j),(237.5+411.36206679760835j),(-0.24903903880775932+0.021898793339071014j),(232.78924152555302-8.699208965247399j),(0.5680647467311559+0.8229838658936564j),(0.24616139025016953+0.35662634188724973j),(232.84604800022615-8.616910578658032j),(0.5052832399933314+0.7320291509266736j),8.58849800490154,(53.836023217686524+471.93927851377344j),0,0,0,0
475,7,7,7,(0.14289752046768503+0.3011501448701273j),(-528.7107806129787-1829.1202558781133j),(238+412.22809220139277j),(-0.24270220568193643+0.05996365029851838j),(227.35129117255394-23.872252753072175j),(0.42869256140305423+0.9034504346103822j),(0.18576677660799046+0.39149518833116553j),(227.39416042869425-23.781907709611136j),(0.38144401595035293+0.8038762344324193j),8.58849800490154,(-22.942807087680023+475.4467663187266j),1,0,0,0
476,8,8,8,(0.09273915463882039+0.3201727038771233j),(-241.4270458653289-1892.663990655695j),(238.5+413.0941176051772j),(-0.2305828904177842+0.0965998480670652j),(216.45968837969494-38.54122308874207j),(0.27821746391645275+0.9605181116313722j),(0.12056090103046567+0.41622451504026053j),(216.4875101260866-38.445171277578936j),(0.24763765899745357+0.8549443778284028j),8.58849800490154,(-99.44413178329958+466.5188792041133j),0,0,0,0
477,9,9,9,(0.04017889341844184+0.3309029580326846j),(52.83004985255534-1911.2699929189953j),(239+413.96014300896167j),(-0.21296984079922548+0.13093451382256915j),(200.35137773187137-52.35339514344804j),(0.12053668025532323+0.992708874098054j),(0.05223256144397416+0.43017384544249j),(200.3634313998969-52.25412425603823j),(0.10732443590706792+0.8838962522182866j),8.58849800490154,(-173.6628419940676+445.33719506744524j),0,0,0,0
478,10,10,10,(-0.013421980036468288+0.33306299939052336j),(347.0591331136834-1884.305165869472j),(239.5+414.8261684127461j),(-0.19028269514201088+0.16214960971119402j),(179.38901084513074-64.97499329621988j),(-0.0402659401094149+0.9991889981715697j),(-0.01744857404740978+0.4329818992076803j),(179.3849842511198-64.87507439640272j),(-0.035864432328388346+0.8899667091049851j),8.58849800490154,(-243.6452248708668+412.4051459397918j),0,0,0,0
479,11,11,11,(-0.0666752312586802+0.32659688401408954j),(634.2301762951741-1812.2229673736597j),(240+415.6921938165305j),(-0.16306198423432552+0.18950142294337677j),(154.05280960537903-76.0992553343645j),(-0.20002569377604434+0.9797906520422677j),(-0.08667780063628464+0.4245759492183163j),(154.03280703600143-76.00127626916027j),(-0.1782207545551482+0.872982995417394j),8.58849800490154,(-307.5403895825631+368.5361702403192j),1,1,0,0
480,12,12,12,(-0.11820162901417489+0.3116720808951397j),(907.4524649726903-1696.5571089164632j),(240.5+416.558219220315j),(-0.13195625296340888+0.21233828506385008j),(124.92958249310735-85.45388527233565j),(-0.35460488704253545+0.9350162426854148j),(-0.15366211771842844+0.4051737051636812j),(124.89412200440309-85.36038364806711j),(-0.3160554116296444+0.8333696298632639j),8.58849800490154,(-363.6492121774569+314.8336870201649j),0,0,0,0
481,13,13,13,(-0.16666666666666513+0.2886751345948138j),(1160.1399334251785-1539.8893904668032j),(241+417.4242446240994j),(-0.09770660846081392+0.23011609822671078j),(92.6991447771972-92.80771378974181j),(-0.4999999999999998+0.8660254037844387j),(-0.21666666666666512+0.3752776749732577j),(92.64914477719721-92.72111124936336j),(-0.44579396894178847+0.7721378039149601j),8.58849800490154,(-410.4695052101976+252.6633833631057j),1,0,0,0
482,14,14,14,(-0.2108151251984557+0.25820165394255434j),(1386.1699013923978-1345.7923333389108j),(241.5+418.2902700278838j),(-0.06112906291325479+0.2424112985554661j),(58.11845656477699-97.97640348200254j),(-0.6324453755953772+0.7746049618276546j),(-0.2740596627579934+0.3356621501253198j),(58.05521202721745-97.89894298581977j),(-0.5640693809981933+0.6908595717455159j),8.58849800490154,(-446.73621170368205+183.6185098312235j),0,0,0,0
483,15,15,15,(-0.24950358272369888+0.22104088608026679j),(1580.0313867296397-1118.7478790814364j),(242+419.1562954316683j),(-0.023095091729037384+0.24893094773054505j),(22.003848644840367-100.82705828707701j),(-0.7485107481711009+0.6631226582407955j),(-0.32435465754080894+0.28735315190434635j),(21.928997570023256-100.76074602125293j),(-0.6678093834873183+0.5916274878594386j),8.58849800490154,(-471.4555485826182+109.47906517073773j),0,0,0,0
484,16,16,16,(-0.2817300285145982+0.17815527537593384j),(1736.9594022808221-864.0440005163213j),(242.5+420.0223208354527j),(0.015489129730121426+0.249519712367988j),(-14.78824660983343-101.28162208446544j),(-0.8451900855437946+0.5344658261278012j),(-0.3662490370689777+0.23160185798871397j),(-14.87276561838781-101.22817550185266j),(-0.7543163043384898+0.4770007287775394j),8.58849800490154,(-483.93217901111166+32.1659154626988j),0,0,0,0
485,17,17,17,(-0.30665981455294034+0.1306555366200276j),(1853.0519659234124-587.651607321359j),(243+420.88834623923714j),(0.05370431615826284+0.24416356490265564j),(-51.38160448441798-99.31897995891093j),(-0.9199794436588242+0.39196660986007514j),(-0.39865775891882277+0.16985219760603512j),(-51.473602428783856-99.27978329792492j),(-0.8213372202666024+0.3499390861380906j),8.58849800490154,(-483.7886721581734-46.308969880870876j),1,0,0,0
486,18,18,18,(-0.3236472724753506+0.07977188809585324j),(1925.3669530061736-296.08460998796147j),(243.5+421.7543716430216j),(0.09063997466425877+0.23299011780086834j),(-86.9010757093581-94.97570631043102j),(-0.9709418174260519+0.2393156642875581j),(-0.4207414542179558+0.10370345452460905j),(-86.9981698911007-94.95177474400226j),(-0.867122634148801+0.21372653385165605j),8.58849800490154,(-470.9767082032126-123.89487612513277j),0,0,0,0
487,19,19,19,(-0.3322524360447364+0.02682218957224522j),(1951.996391042626+3.753579167031972j),(244+422.62039704680603j),(0.12541609764793527+0.21626558313972094j),(-120.4935158152538-88.34543614850335j),(-0.9967573081342099+0.08046656871672608j),(-0.43192816685815744+0.03486884644391783j),(-120.59319154606722-88.33738949163168j),(-0.8904721448933934+0.07188634329806876j),8.58849800490154,(-445.77970072923915-198.55593271858183j),1,1,0,0
488,20,20,20,(-0.3322524360447368-0.026822189572240824j),(1932.1163265543785+304.73349120504315j),(244.5+423.48642245059045j),(0.1572041293513137+0.194388429992362j),(-151.34827553297725-79.57686876727848j),(-0.99675730813421-0.08046656871672539j),(-0.4319281668581578-0.03486884644391336j),(-151.44795126379069-79.58491542415015j),(-0.8907659175850259-0.07191005908152456j),8.58849800490154,(-408.80673246958565-268.3245338904673j),0,0,0,0
489,21,21,21,(-0.3236472724753516-0.07977188809584895j),(1866.0109709292246+599.669122409827j),(245+424.35244785437493j),(0.18524670654804115+0.16787989073472712j),(-178.7167601422227-68.87044577641048j),(-0.9709418174260521-0.23931566428755743j),(-0.4207414542179568-0.1037034545246047j),(-178.81385432396533-68.89437734283923j),(-0.8679811289370867-0.21393813381249613j),8.58849800490154,(-360.97792783801845-331.3531886277335j),0,0,0,0
490,22,22,22,(-0.30665981455294206-0.13065553662002355j),(1755.0704424413357+881.4895019617503j),(245.5+425.21847325815935j),(0.20887570304083963+0.13737154246493324j),(-201.93058591473172-56.47377737286527j),(-0.9199794436588242-0.3919666098600749j),(-0.3986577589188245-0.16985219760603104j),(-202.0225838590976-56.51297403385128j),(-0.8226929519532961-0.3505167094282367j),8.58849800490154,(-303.50161082548965-385.96343379435433j),0,0,0,0
491,23,23,23,(-0.28173002851460055-0.17815527537593015j),(1601.7620506952865+1143.408209237817j),(246+426.08449866194377j),(0.22752814804919527+0.10359025941324532j),(-220.41789342265793-42.675921014891344j),(-0.845190085543795-0.5344658261278007j),(-0.36624903706898004-0.23160185798871022j),(-220.5024124312123-42.72936759750412j),(-0.7560600441295462-0.4781034030089564j),8.58849800490154,(-237.84381377017962-430.6905156272332j),1,1,0,0
492,24,24,24,(-0.2495035827237018-0.2210408860802635j),(1409.5757027129384+1379.0867769365805j),(246.5+426.95052406572825j),(0.24075963922499383+0.06734089485781138j),(-233.71741977766277-27.800644568071228j),(-0.7485107481711013-0.663122658240795j),(-0.32435465754081194-0.287353151904343j),(-233.79227085247987-27.86695683389531j),(-0.6697949051423214-0.5933865065523255j),8.58849800490154,(-165.69090547308517-464.3226505820118j),0,0,0,0
493,25,25,25,(-0.21081512519845913-0.25820165394255157j),(1182.9446315389284+1582.7880460482475j),(247+427.81654946951267j),(0.24825493072540233+0.02948710515675743j),(-241.4899838631351-12.198830856531787j),(-0.6324453755953777-0.7746049618276541j),(-0.2740596627579969-0.33566215012531697j),(-241.55322840069465-12.276291352714553j),(-0.5661198623618451-0.6933709554945456j),8.58849800490154,(-88.90629075472675-485.9338138720456j),0,0,0,0
494,26,26,26,(-0.16666666666666893-0.2886751345948116j),(927.1432436653611+1749.5157632115445j),(247.5+428.6825748732971j),(0.24983544407767658-0.009069227227836341j),(-243.52709911471524+3.759798238199066j),(-0.5000000000000004-0.8660254037844384j),(-0.21666666666666898-0.3752776749732554j),(-243.57709911471525+3.673195697820622j),(-0.44770981551934413-0.7754561475267921j),8.58849800490154,(-9.48229293192171-494.9091695662438j),0,0,0,0
495,27,27,27,(-0.11820162901417902-0.31167208089513815j),(648.1644364044267+1875.1370252278982j),(248+429.54860027708156j),(0.2454635228863855-0.04740948145893302j),(-239.75649597927705+19.695442955892382j),(-0.3546048870425359-0.9350162426854147j),(-0.1536621177184326-0.4051737051636796j),(-239.7919564679813+19.60194133162384j),(-0.3176232157676662-0.8375035896251427j),8.58849800490154,(70.51153844478338-490.96244555581404j),0,0,0,0
496,28,28,28,(-0.06667523125868453-0.32659688401408865j),(352.57923711858746+1956.4845722757118j),(248.5+430.414625680866j),(0.23524333001287623-0.0846201848523921j),(-230.24440925010262+35.22726450923873j),(-0.20002569377604457-0.9797906520422677j),(-0.08667780063628899-0.42457594921831543j),(-230.26441181948022+35.1292854440345j),(-0.17922306026966178-0.8778926135320965j),8.58849800490154,(148.982353462426-474.14476518969667j),0,0,0,0
497,29,29,29,(-0.013421980036472695-0.3330629993905232j),(47.38205074507938+1991.4364015120318j),(249+431.2806510846504j),(0.21941836585128346-0.1198147767479134j),(-215.19456230864625+49.98248649307982j),(-0.040265940109415144-0.9991889981715696j),(-0.01744857404741421-0.43298189920768015j),(-215.1985889026572+49.882567593262664j),(-0.03608994337578264-0.89556270802889j),8.58849800490154,(223.86875619805656-444.8446695177215j),1,0,0,0
498,30,30,30,(0.04017889341843745-0.33090295803268516j),(-260.1748403473865+1978.970705303697j),(249.5+432.1466764884349j),(0.19836566682922296-0.15215473118966003j),(-194.94385907641887+63.60534134482354j),(0.12053668025532233-0.9927088740980541j),(0.052232561443969684-0.4301738454424906j),(-194.93180540839333+63.506070457413735j),(0.10807058735585078-0.8900413622632928j),8.58849800490154,(293.1949550404777-403.7792940937017j),0,0,0,0
499,31,31,31,(0.09273915463881614-0.32017270387712454j),(-562.7536083279908+1919.194720791464j),(250+433.0127018922193j),(0.1725868223562994-0.1808695351598913j),(-169.95487331536583+75.76564715648658j),(0.2782174639164521-0.9605181116313725j),(0.12056090103046135-0.4162245150402618j),(-169.92705156897418+75.66959534532344j),(0.24952397299144696-0.8614566892050858j),8.58849800490154,(355.12288656359027-351.97689617180714j),1,1,0,0
500,32,32,32,(0.14289752046768106-0.3011501448701292j),(-853.1059486980338+1813.3466961108202j),(250.5+433.8787272960037j),(0.1426960242454508-0.20527504637569005j),(-140.80530192419857+86.16680809771027j),(0.4286925614030538-0.9034504346103824j),(0.18576677660798643-0.3914951883311675j),(-140.76243266805827+86.07646305424923j),(0.3846033985882213-0.8105344922942801j),8.58849800490154,(408.00093798995954-290.75115580046946j),0,0,0,0
501,33,33,33,(0.18935491557705034-0.2743279552978866j),(-1124.2467090582695+1663.770818704202j),(251+434.7447526997882j),(0.10940543333465363-0.22478979326663537j),(-108.17462220963878+94.55304465087661j),(0.5680647467311556-0.8229838658936566j),(0.2461613902501659-0.3566263418872523j),(-108.11781573496567+94.47074626428724j),(0.5098048551018265-0.7385798413250587j),8.58849800490154,(450.4079770066874-221.66789178574993j),0,0,0,0
502,34,34,34,(0.23090811783652987-0.2404008157812747j),(-1369.6219187971037+1473.8655975191698j),(251.5+435.6107781035726j),(0.07350821195539016-0.2389488287795557j),(-72.8282609948028+100.71567749434286j),(0.6927243535095993-0.7212024473438147j),(0.3001805531874898-0.3125210605156562j),(-72.75898855945185+100.64355724960848j),(0.6218780431281185-0.6474436251318634j),8.58849800490154,(481.1915156315199-146.50503501325923j),0,0,0,0
503,35,35,35,(0.26648092113449895-0.20024742141266164j),(-1583.2671780698893+1248.006828044867j),(252+436.47680350735703j),(0.03585962650649152-0.2474148079376311j),(-35.599644214319454+104.49831079488385j),(0.7994427634035006-0.6007422642379796j),(0.346425197474849-0.2603216478364596j),(-35.519699937979105+104.43823656846006j),(0.7179107599696993-0.5394749383044042j),8.58849800490154,(499.49898401750784-67.2068818312011j),0,1,0,0
504,36,36,36,(0.2951520085510699-0.15490772401458983j),(-1759.952579067452+991.4468818014527j),(252.5+437.3428289111415j),(-0.0026433296275743035-0.24998602522637137j),(2.6294521470295384+105.80078637806668j),(0.8854560256532096-0.4647231720437692j),(0.38369761111639084-0.20138004121896674j),(2.7179977495948595+105.7543140608623j),(0.7954045789117142-0.4174605268480737j),8.58849800490154,(504.80126673691086+14.166195706882737j),0,0,0,0
505,37,37,37,(0.31617881398238096-0.10555599793382697j),(-1895.3106396487644+710.1926352998822j),(253+438.20885431492593j),(-0.04108330732140158-0.24660122031234j),(40.949786572607024+104.58180913519992j),(0.9485364419471454-0.31666799380147304j),(0.4110324581770955-0.13722279731397427j),(41.04464021680174+104.55014233581977j),(0.8523398538824595-0.28455285388079904j),8.58849800490154,(496.90785367208866+95.49128210990634j),1,0,0,0
506,38,38,38,(0.32901675421263754-0.05347042695258756j),(-1985.9441219531186+410.8648737478735j),(253.5+439.07487971871035j),(-0.07854445793740321-0.23734103759636574j),(78.44627736498146+100.86017541886734j),(0.9870502626379128-0.16041128085776063j),(0.42772178047642884-0.06951155503836362j),(78.54498239124524+100.84413429078157j),(0.8872283580847852-0.1441886423831662j),8.58849800490154,(475.9731750156094+174.6383024011503j),0,0,0,0
507,0,0,0,(0.35897435897435903-3.69366991013789e-15j),(-2029.5110775486833+100.54245922585471j),(254+439.9409051224948j),(-0.11413425380484626-0.22242610482677377j),(114.2198544951999+94.7145693341622j),(1+0j),(0.458974358974359-3.69366991013789e-15j),(114.31985449519989+94.7145693341622j),(0.8991521846075696+0j),8.58849800490154,(442.4939194088238+249.5258128655488j),0,0,0,0
